fruit,stem,image_source,mask_source,action,reason,note,source,confirmed_by,confirmed_at,session,split_group,has_instances,has_boxes,rule_pending,overlap_neighbors,instances_source,boxes_source,apple_check_verdict,verdict_source,peach_dup_candidate,mask_audit_reason
apple,20150921_131833_image186,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image181 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image191,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131833,a042,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131833_image196,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image191 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_131833_image201,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image181 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image216,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image181 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image221,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131833,a042,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131833_image241,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image221 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image246,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image241 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image266,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image241 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image271,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image241 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image276,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image241 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image281,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131833,a042,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131833_image286,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image281 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image296,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image281 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image311,reviewed_260917,reviewed_260917,needs_human,,"라벨 안 된 열매 후보 1곳(x1,y1,x2,y2: 312,1396,357,1446) — 사과 전체를 다시 그리고 번호(N)를 붙일 것",ai,,,20150921_131833,a042,1,1,,20150921_131833_image331,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131833_image316,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image311 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image321,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image311 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image326,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image321 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image331,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131833,a042,1,1,,20150921_131833_image311|20150921_131833_image346,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131833_image336,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image331 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image341,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image331 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image346,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131833,a042,1,1,,20150921_131833_image331,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131833_image351,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image346 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_131833_image356,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image346 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image366,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image346 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image371,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image346 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image381,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131833,a042,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131833_image386,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image381 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image391,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image381 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image396,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image381 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image401,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image396 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image406,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131833,a042,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131833_image411,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image406 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image416,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image406 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image421,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image416 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image431,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131833,a042,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131833_image436,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image431 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image446,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image431 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image451,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image431 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image466,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131833,a042,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131833_image471,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image466 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image511,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131833,a042,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131833_image516,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image511 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image521,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image511 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image526,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image511 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image536,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131833,a042,1,1,,,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_131833_image541,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image536 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,,none,,
apple,20150921_131833_image546,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131833_image536 만 남김),ai,,,20150921_131833,a042,0,0,,,none,none,ok_one_apple=2,psm_review_list,,
apple,20150921_132038_image1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a043,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image6,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image11,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image16,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image21,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image26,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image31,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image36,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image41,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image46,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image51,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image56,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a043,1,1,,20150921_132038_image71,reviewed_number_mask,psm_gt,ok_one_apple=3,psm_review_list,,
apple,20150921_132038_image66,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image61 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image71,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a043,1,1,,20150921_132038_image61,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image76,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image61 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image81,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image61 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image86,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image81 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image91,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image71 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image96,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image91 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image101,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a043,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image106,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image101 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image111,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image101 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=2,psm_review_list,,
apple,20150921_132038_image116,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image111 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image121,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image111 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=2,psm_review_list,,
apple,20150921_132038_image126,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image111 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image131,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a043,1,1,,,reviewed_number_mask,psm_gt,ok_one_apple=2,psm_review_list,,
apple,20150921_132038_image136,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image131 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=2,psm_review_list,,
apple,20150921_132038_image141,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image131 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=5,psm_review_list,,
apple,20150921_132038_image146,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image141 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=6 two_apples_one_id=1 · 확정오류 1,psm_review_list+confirmed_errors,,
apple,20150921_132038_image151,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image141 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image156,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image141 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=1 unclear=1,psm_review_list,,
apple,20150921_132038_image161,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a043,1,1,,,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image166,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image161 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image171,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image161 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image176,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image171 만 남김),ai,,,20150921_132038,a043,0,0,,,none,none,,none,,
apple,20150921_132038_image261,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a049,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image266,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image261 만 남김),ai,,,20150921_132038,a049,0,0,,,none,none,,none,,
apple,20150921_132038_image271,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image261 만 남김),ai,,,20150921_132038,a049,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image276,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image271 만 남김),ai,,,20150921_132038,a049,0,0,,,none,none,,none,,
apple,20150921_132038_image281,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image261 만 남김),ai,,,20150921_132038,a049,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image286,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image281 만 남김),ai,,,20150921_132038,a049,0,0,,,none,none,,none,,
apple,20150921_132038_image336,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a050,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image341,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image336 만 남김),ai,,,20150921_132038,a050,0,0,,,none,none,,none,,
apple,20150921_132038_image361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a050,1,1,,,reviewed_number_mask,psm_gt,duplicate_polygon=3 ok_one_apple=1 one_apple_two_ids=1 · 확정오류 3,psm_review_list+confirmed_errors,,
apple,20150921_132038_image391,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,as0017,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image431,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,as0018,1,1,,,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image496,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,as0019,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image551,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,as0020,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image636,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,as0021,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image666,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a051,1,1,,20150921_132038_image686,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image686,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a051,1,1,,20150921_132038_image666,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image796,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,as0022,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image856,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a052,1,1,,20150921_132038_image871,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image871,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a052,1,1,,20150921_132038_image856,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image891,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image871 만 남김),ai,,,20150921_132038,a052,0,0,,,none,none,,none,,
apple,20150921_132038_image896,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a052,1,1,,20150921_132038_image906,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image901,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image896 만 남김),ai,,,20150921_132038,a052,0,0,,,none,none,,none,,
apple,20150921_132038_image906,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a052,1,1,,20150921_132038_image896|20150921_132038_image926,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image911,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image906 만 남김),ai,,,20150921_132038,a052,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_132038_image916,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image906 만 남김),ai,,,20150921_132038,a052,0,0,,,none,none,,none,,
apple,20150921_132038_image921,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image916 만 남김),ai,,,20150921_132038,a052,0,0,,,none,none,,none,,
apple,20150921_132038_image926,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a052,1,1,,20150921_132038_image906,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image931,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image926 만 남김),ai,,,20150921_132038,a052,0,0,,,none,none,,none,,
apple,20150921_132038_image971,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a052,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image996,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a044,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image1001,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image996 만 남김),ai,,,20150921_132038,a044,0,0,,,none,none,,none,,
apple,20150921_132038_image1006,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image996 만 남김),ai,,,20150921_132038,a044,0,0,,,none,none,,none,,
apple,20150921_132038_image1011,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1006 만 남김),ai,,,20150921_132038,a044,0,0,,,none,none,,none,,
apple,20150921_132038_image1056,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a045,1,1,,20150921_132038_image1076,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image1076,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a045,1,1,,20150921_132038_image1056|20150921_132038_image1101,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image1101,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a045,1,1,,20150921_132038_image1076,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image1161,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a046,1,1,,20150921_132038_image1191,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image1191,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a046,1,1,,20150921_132038_image1161|20150921_132038_image1206,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image1196,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1191 만 남김),ai,,,20150921_132038,a046,0,0,,,none,none,,none,,
apple,20150921_132038_image1206,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a046,1,1,,20150921_132038_image1191|20150921_132038_image1241,reviewed_number_mask,psm_gt,unclear=1,psm_review_list,,
apple,20150921_132038_image1241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a046,1,1,,20150921_132038_image1206,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image1256,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1241 만 남김),ai,,,20150921_132038,a046,0,0,,,none,none,,none,,
apple,20150921_132038_image1306,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,as0016,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image1371,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a047,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image1386,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1371 만 남김),ai,,,20150921_132038,a047,0,0,,,none,none,,none,,
apple,20150921_132038_image1441,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132038,a048,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132038_image1446,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132038_image1441 만 남김),ai,,,20150921_132038,a048,0,0,,,none,none,,none,,
apple,20150921_132245_image1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,a053,1,1,,20150921_132245_image46,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132245_image46,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,a053,1,1,,20150921_132245_image1,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132245_image101,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,as0024,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132245_image201,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,as0027,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132245_image261,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,as0028,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132245_image301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,as0029,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132245_image396,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,a054,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132245_image401,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132245_image396 만 남김),ai,,,20150921_132245,a054,0,0,,,none,none,,none,,
apple,20150921_132245_image446,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,a055,1,1,,20150921_132245_image501,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132245_image501,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,a055,1,1,,20150921_132245_image446|20150921_132245_image531,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132245_image531,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,a055,1,1,[fallen_labeled_inconsistent] 132245_image531 — 바닥 낙과 1개를 라벨함,20150921_132245_image501,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_132245_image601,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,as0030,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132245_image656,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,as0031,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132245_image701,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,a056,1,1,,20150921_132245_image751,reviewed_number_mask,psm_gt,,none,,bottom_5pct_ratio
apple,20150921_132245_image751,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,a056,1,1,,20150921_132245_image701|20150921_132245_image786,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132245_image786,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_132245,a056,1,1,,20150921_132245_image751,reviewed_number_mask,psm_gt,,none,,
apple,20150921_132245_image801,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_132245_image786 만 남김),ai,,,20150921_132245,a056,0,0,,,none,none,,none,,
