fruit,stem,image_source,mask_source,action,reason,note,source,confirmed_by,confirmed_at,session,split_group,has_instances,has_boxes,rule_pending,overlap_neighbors,instances_source,boxes_source,apple_check_verdict,verdict_source,peach_dup_candidate,mask_audit_reason
grape,1302,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1302,g1276,0,1,,,none,psm_gt,,none,,
grape,1303,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1303,g1277,0,1,,,none,psm_gt,,none,,
grape,1304,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1304,g1278,0,1,,,none,psm_gt,,none,,
grape,1305,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1305,g1279,0,1,,,none,psm_gt,,none,,
grape,1306,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1306,g1280,0,1,,,none,psm_gt,,none,,
grape,1307,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1307,g1281,0,1,,,none,psm_gt,,none,,
grape,1308,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1308,g1282,0,1,,,none,psm_gt,,none,,
grape,1309,reviewed_260916,reviewed_260916,needs_human,,"[other] 네모난 큰 블록(extent>=0.80) — 자동 탐지, 2차 신규 지표",ai,,,1309,g1283,0,1,,,none,psm_gt,,none,,
grape,1310,reviewed_260916,reviewed_260916,keep,,dice 0.95 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1310,g1284,0,1,,,none,psm_gt,,none,,
grape,1311,reviewed_260916,reviewed_260916,keep,,dice 0.97 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1311,g1285,0,1,,,none,psm_gt,,none,,
grape,1312,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1312,g1286,0,1,,,none,psm_gt,,none,,
grape,1313,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1313,g1287,0,1,,,none,psm_gt,,none,,
grape,1314,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1314,g1288,0,1,,,none,psm_gt,,none,,
grape,1315,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1315,g1289,0,1,,,none,psm_gt,,none,,
grape,1316,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1316,g1290,0,1,,,none,psm_gt,,none,,
grape,1317,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1317,g1291,0,1,,,none,psm_gt,,none,,
grape,1318,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1318,g1292,0,1,,,none,psm_gt,,none,,
grape,1319,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1319,g1293,0,1,,,none,psm_gt,,none,,
grape,1320,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1320,g1294,0,1,,,none,psm_gt,,none,,
grape,1321,reviewed_260916,reviewed_260916,keep,,dice 0.99 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1321,g1295,0,1,,,none,psm_gt,,none,,
grape,1322,reviewed_260916,reviewed_260916,keep,,dice 0.98 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1322,g1296,0,1,,,none,psm_gt,,none,,
grape,1323,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1323,g1297,0,1,,,none,psm_gt,,none,,
grape,1324,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1324,g1298,0,1,,,none,psm_gt,,none,,
grape,1325,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1325,g1299,0,1,,,none,psm_gt,,none,,
grape,1326,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1326,g1300,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1327,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1327,g1301,0,1,,,none,psm_gt,,none,,
grape,1328,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1328,g1302,0,1,,,none,psm_gt,,none,,
grape,1329,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1329,g1303,0,1,,,none,psm_gt,,none,,
grape,1330,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1330,g1304,0,1,,,none,psm_gt,,none,,
grape,1331,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1331,g1305,0,1,,,none,psm_gt,,none,,
grape,1332,reviewed_260916,reviewed_260916,keep,,dice 0.99 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1332,g1306,0,1,,,none,psm_gt,,none,,
grape,1333,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1333,g1307,0,1,,,none,psm_gt,,none,,
grape,1334,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1334,g1308,0,1,,,none,psm_gt,,none,,
grape,1335,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1335,g1309,0,1,,,none,psm_gt,,none,,
grape,1336,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1336,g1310,0,1,,,none,psm_gt,,none,,
grape,1337,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1337,g1311,0,1,,,none,psm_gt,,none,,
grape,1338,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1338,g1312,0,1,,,none,psm_gt,,none,,
grape,1339,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1339,g1313,0,1,,,none,psm_gt,,none,,
grape,1340,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1340,g1314,0,1,,,none,psm_gt,,none,,
grape,1341,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1341,g1315,0,1,,,none,psm_gt,,none,,
grape,1342,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1342,g1316,0,1,,,none,psm_gt,,none,,
grape,1343,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1343,g1317,0,1,,,none,psm_gt,,none,,
grape,1344,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1344,g1318,0,1,,,none,psm_gt,,none,,
grape,1345,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1345,g1319,0,1,,,none,psm_gt,,none,,
grape,1346,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1346,g1320,0,1,,,none,psm_gt,,none,,
grape,1347,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1347,g1321,0,1,,,none,psm_gt,,none,,
grape,1348,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1348,g1322,0,1,,,none,psm_gt,,none,,
grape,1349,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1349,g1323,0,1,,,none,psm_gt,,none,,
grape,1350,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1350,g1324,0,1,,,none,psm_gt,,none,,
grape,1351,reviewed_260916,reviewed_260916,needs_human,,[other] 사진 위쪽 절반이 통째로 칠해짐(전경 52.7%),ai,,,1351,g1325,0,1,,,none,psm_gt,,none,,
grape,1352,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1352,g1326,0,1,,,none,psm_gt,,none,,
grape,1353,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1353,g1327,0,1,,,none,psm_gt,,none,,
grape,1354,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1354,g1328,0,1,,,none,psm_gt,,none,,
grape,1355,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1355,g1329,0,1,,,none,psm_gt,,none,,
grape,1356,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1356,g1330,0,1,,,none,psm_gt,,none,,
grape,1357,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1357,g1331,0,1,,,none,psm_gt,,none,,
grape,1358,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1358,g1332,0,1,,,none,psm_gt,,none,,
grape,1359,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1359,g1333,0,1,,,none,psm_gt,,none,,
grape,1360,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1360,g1334,0,1,,,none,psm_gt,,none,,
grape,1361,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1361,g1335,0,1,,,none,psm_gt,,none,,
grape,1362,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1362,g1336,0,1,,,none,psm_gt,,none,,
grape,1363,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1363,g1337,0,1,,,none,psm_gt,,none,,
grape,1364,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1364,g1338,0,1,,,none,psm_gt,,none,,
grape,1365,reviewed_260916,reviewed_260916,keep,,dice 0.98 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1365,g1339,0,1,,,none,psm_gt,,none,,
grape,1366,reviewed_260916,reviewed_260916,image_replaced,,"이미지↔마스크 불일치 교정: CERTH zip 의 mimc test_set 사진으로 교체(마스크는 원래 맞음). image replaced from images/multiple-instance-multiple-class/test_set/1366.png (resized 2160x3840 -> 1080x1920, BILINEAR)",ai,,,1366,g1340,0,1,,,none,psm_gt,,none,,
grape,1367,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1367,g1341,0,1,,,none,psm_gt,,none,,
grape,1368,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1368,g1342,0,1,,,none,psm_gt,,none,,
grape,1369,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1369,g1343,0,1,,,none,psm_gt,,none,,
grape,1370,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1370,g1344,0,1,,,none,psm_gt,,none,,
grape,1371,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1371,g1345,0,1,,,none,psm_gt,,none,,
grape,1372,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1372,g1346,0,1,,,none,psm_gt,,none,,
grape,1373,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1373,g1347,0,1,,,none,psm_gt,,none,,
grape,1374,reviewed_260916,reviewed_260916,image_replaced,,"이미지↔마스크 불일치 교정: CERTH zip 의 mimc test_set 사진으로 교체(마스크는 원래 맞음). image replaced from images/multiple-instance-multiple-class/test_set/1374.png (resized 2160x3840 -> 1080x1920, BILINEAR)",ai,,,1374,g1348,0,1,,,none,psm_gt,,none,,
grape,1375,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1375,g1349,0,1,,,none,psm_gt,,none,,
grape,1376,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1376,g1350,0,1,,,none,psm_gt,,none,,
grape,1377,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1377,g1351,0,1,,,none,psm_gt,,none,,
grape,1378,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1378,g1352,0,1,,,none,psm_gt,,none,,
grape,1379,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1379,g1353,0,1,,,none,psm_gt,,none,,
grape,1380,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1380,g1354,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1381,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1381,g1355,0,1,,,none,psm_gt,,none,,
grape,1382,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1382,g1356,0,1,,,none,psm_gt,,none,,
grape,1383,reviewed_260916,reviewed_260916,keep,,dice 0.96 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1383,g1357,0,1,,,none,psm_gt,,none,,
grape,1384,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1384,g1358,0,1,,,none,psm_gt,,none,,
grape,1385,reviewed_260916,reviewed_260916,image_replaced,,"이미지↔마스크 불일치 교정: CERTH zip 의 mimc test_set 사진으로 교체(마스크는 원래 맞음). image replaced from images/multiple-instance-multiple-class/test_set/1385.png (resized 2160x3840 -> 1080x1920, BILINEAR)",ai,,,1385,g1359,0,1,,,none,psm_gt,,none,,
grape,1386,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1386,g1360,0,1,,,none,psm_gt,,none,,
grape,1387,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1387,g1361,0,1,,,none,psm_gt,,none,,
grape,1388,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1388,g1362,0,1,,,none,psm_gt,,none,,
grape,1389,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1389,g1363,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1390,reviewed_260916,reviewed_260916,needs_human,,[missing_bunch] dice 0.74 — 송이 일부만 라벨(규칙 판정),ai,,,1390,g1364,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1391,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1391,g1365,0,1,,,none,psm_gt,,none,,
grape,1392,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1392,g1366,0,1,,,none,psm_gt,,none,,
grape,1393,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1393,g1367,0,1,,,none,psm_gt,,none,,
grape,1394,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1394,g1368,0,1,,,none,psm_gt,,none,,
grape,1395,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1395,g1369,0,1,,,none,psm_gt,,none,,
grape,1396,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1396,g1370,0,1,,,none,psm_gt,,none,,
grape,1397,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1397,g1371,0,1,,,none,psm_gt,,none,,
grape,1398,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1398,g1372,0,1,,,none,psm_gt,,none,,
grape,1399,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1399,g1373,0,1,,,none,psm_gt,,none,,
grape,1400,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1400,g1374,0,1,,,none,psm_gt,,none,,
grape,1401,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1401,g1375,0,1,,,none,psm_gt,,none,,
grape,1402,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1402,g1376,0,1,,,none,psm_gt,,none,,
grape,1403,reviewed_260916,reviewed_260916,keep,,dice 0.81 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1403,g1377,0,1,,,none,psm_gt,,none,,
grape,1404,reviewed_260916,reviewed_260916,keep,,dice 0.89 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1404,g1378,0,1,,,none,psm_gt,,none,,
grape,1405,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1405,g1379,0,1,,,none,psm_gt,,none,,
grape,1406,reviewed_260916,reviewed_260916,keep,,dice 0.98 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1406,g1380,0,1,,,none,psm_gt,,none,,
grape,1407,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1407,g1381,0,1,,,none,psm_gt,,none,,
grape,1408,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1408,g1382,0,1,,,none,psm_gt,,none,,
grape,1409,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1409,g1383,0,1,,,none,psm_gt,,none,,
grape,1410,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1410,g1384,0,1,,,none,psm_gt,,none,,
grape,1411,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1411,g1385,0,1,,,none,psm_gt,,none,,
grape,1412,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1412,g1386,0,1,,,none,psm_gt,,none,,
grape,1413,reviewed_260916,reviewed_260916,keep,,dice 0.95 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1413,g1387,0,1,,,none,psm_gt,,none,,
grape,1414,reviewed_260916,reviewed_260916,keep,,dice 0.97 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1414,g1388,0,1,,,none,psm_gt,,none,,
grape,1415,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1415,g1389,0,1,,,none,psm_gt,,none,,
grape,1416,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1416,g1390,0,1,,,none,psm_gt,,none,,
grape,1417,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1417,g1391,0,1,,,none,psm_gt,,none,,
grape,1418,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1418,g1392,0,1,,,none,psm_gt,,none,,
grape,1419,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1419,g1393,0,1,,,none,psm_gt,,none,,
grape,1420,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1420,g1394,0,1,,,none,psm_gt,,none,,
grape,1421,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1421,g1395,0,1,,,none,psm_gt,,none,,
grape,1422,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1422,g1396,0,1,,,none,psm_gt,,none,,
grape,1423,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1423,g1397,0,1,,,none,psm_gt,,none,,
grape,1424,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1424,g1398,0,1,,,none,psm_gt,,none,,
grape,1425,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1425,g1399,0,1,,,none,psm_gt,,none,,
grape,1426,reviewed_260916,reviewed_260916,needs_human,,[missing_bunch] dice 0.79 — 송이 일부만 라벨(규칙 판정),ai,,,1426,g1400,0,1,,,none,psm_gt,,none,,
grape,1427,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1427,g1401,0,1,,,none,psm_gt,,none,,
grape,1428,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1428,g1402,0,1,,,none,psm_gt,,none,,
grape,1429,reviewed_260916,reviewed_260916,needs_human,,[other] 네모 자국이 보임,ai,,,1429,g1403,0,1,,,none,psm_gt,,none,,
grape,1430,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1430,g1404,0,1,,,none,psm_gt,,none,,
grape,1431,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1431,g1405,0,1,,,none,psm_gt,,none,,
grape,1432,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1432,g1406,0,1,,,none,psm_gt,,none,,
grape,1433,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1433,g1407,0,1,,,none,psm_gt,,none,,
grape,1434,reviewed_260916,reviewed_260916,keep,,dice 0.87 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1434,g1408,0,1,,,none,psm_gt,,none,,
grape,1435,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1435,g0017,0,1,,,none,psm_gt,,none,,
grape,1436,reviewed_260916,reviewed_260916,needs_human,,[other] 네모난 블록이 잎 위에 칠해져 있음,ai,,,1436,g1409,0,1,,,none,psm_gt,,none,,
grape,1437,reviewed_260916,reviewed_260916,needs_human,,[other] 네모난 블록,ai,,,1437,g1410,0,1,,,none,psm_gt,,none,,
grape,1438,reviewed_260916,reviewed_260916,needs_human,,[other] 작은 송이 둘레를 네모로 칠함,ai,,,1438,g1411,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1439,reviewed_260916,reviewed_260916,needs_human,,[missing_bunch] dice 0.69 — 송이 일부만 라벨(규칙 판정),ai,,,1439,g1412,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1440,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1440,g1413,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,1441,reviewed_260916,reviewed_260916,keep,,dice 0.81 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1441,g1414,0,1,,,none,psm_gt,,none,,
grape,1442,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1442,g1415,0,1,,,none,psm_gt,,none,,
grape,1443,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1443,g1416,0,1,,,none,psm_gt,,none,,
grape,1444,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1444,g1417,0,1,,,none,psm_gt,,none,,
grape,1445,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1445,g1418,0,1,,,none,psm_gt,,none,,
grape,1446,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1446,g1419,0,1,,,none,psm_gt,,none,,
grape,1447,reviewed_260916,reviewed_260916,keep,,dice 0.89 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1447,g1420,0,1,,,none,psm_gt,,none,,
grape,1448,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1448,g1421,0,1,,,none,psm_gt,,none,,
grape,1449,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1449,g1422,0,1,,,none,psm_gt,,none,,
grape,1450,reviewed_260916,reviewed_260916,needs_human,,[other] 네모난 블록,ai,,,1450,g1423,0,1,,,none,psm_gt,,none,,
grape,1451,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1451,g1424,0,1,,,none,psm_gt,,none,,
grape,1452,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1452,g1425,0,1,,,none,psm_gt,,none,,
grape,1453,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1453,g1426,0,1,,,none,psm_gt,,none,,
grape,1454,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1454,g1427,0,1,,,none,psm_gt,,none,,
grape,1455,reviewed_260916,reviewed_260916,keep,,dice 0.96 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1455,g1428,0,1,,,none,psm_gt,,none,,
grape,1456,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1456,g1429,0,1,,,none,psm_gt,,none,,
grape,1457,reviewed_260916,reviewed_260916,keep,,dice 0.94 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1457,g1430,0,1,,,none,psm_gt,,none,,
grape,1458,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1458,g1431,0,1,,,none,psm_gt,,none,,
grape,1459,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1459,g1432,0,1,,,none,psm_gt,,none,,
grape,1460,reviewed_260916,reviewed_260916,needs_human,,[other] 큰 블록이 잎까지 덮음,ai,,,1460,g1433,0,1,,,none,psm_gt,,none,,
grape,1461,reviewed_260916,reviewed_260916,keep,,dice 0.91 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1461,g1434,0,1,,,none,psm_gt,,none,,
grape,1462,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1462,g1435,0,1,,,none,psm_gt,,none,,
grape,1463,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1463,g1436,0,1,,,none,psm_gt,,none,,
grape,1464,reviewed_260916,reviewed_260916,keep,,dice 0.91 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1464,g1437,0,1,,,none,psm_gt,,none,,
grape,1465,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1465,g1438,0,1,,,none,psm_gt,,none,,
grape,1466,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1466,g1439,0,1,,,none,psm_gt,,none,,
grape,1467,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1467,g1440,0,1,,,none,psm_gt,,none,,
grape,1468,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1468,g1441,0,1,,,none,psm_gt,,none,,
grape,1469,reviewed_260916,reviewed_260916,keep,,dice 0.95 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1469,g1442,0,1,,,none,psm_gt,,none,,
grape,1470,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1470,g1443,0,1,,,none,psm_gt,,none,,
grape,1471,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1471,g1444,0,1,,,none,psm_gt,,none,,
grape,1472,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1472,g1445,0,1,,,none,psm_gt,,none,,
grape,1473,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1473,g1446,0,1,,,none,psm_gt,,none,,
grape,1474,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1474,g1447,0,1,,,none,psm_gt,,none,,
grape,1475,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1475,g1448,0,1,,,none,psm_gt,,none,,
grape,1476,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1476,g1449,0,1,,,none,psm_gt,,none,,
grape,1477,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1477,g1450,0,1,,,none,psm_gt,,none,,
grape,1478,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1478,g1451,0,1,,,none,psm_gt,,none,,
grape,1479,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1479,g1452,0,1,,,none,psm_gt,,none,,
grape,1480,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1480,g1453,0,1,,,none,psm_gt,,none,,
grape,1481,reviewed_260916,reviewed_260916,keep,,dice 0.95 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,1481,g1454,0,1,,,none,psm_gt,,none,,
grape,1482,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1482,g1455,0,1,,,none,psm_gt,,none,,
grape,1483,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1483,g1456,0,1,,,none,psm_gt,,none,,
grape,1484,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1484,g1457,0,1,,,none,psm_gt,,none,,
grape,1485,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1485,g1458,0,1,,,none,psm_gt,,none,,
grape,1486,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1486,g1459,0,1,,,none,psm_gt,,none,,
grape,1487,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1487,g1460,0,1,,,none,psm_gt,,none,,
grape,1488,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1488,g1461,0,1,,,none,psm_gt,,none,,
grape,1489,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1489,g1462,0,1,,,none,psm_gt,,none,,
grape,1490,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1490,g1463,0,1,,,none,psm_gt,,none,,
grape,1491,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1491,g1464,0,1,,,none,psm_gt,,none,,
grape,1492,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1492,g1465,0,1,,,none,psm_gt,,none,,
grape,1493,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1493,g1466,0,1,,,none,psm_gt,,none,,
grape,1494,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1494,g1467,0,1,,,none,psm_gt,,none,,
grape,1495,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1495,g1468,0,1,,,none,psm_gt,,none,,
grape,1496,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1496,g1469,0,1,,,none,psm_gt,,none,,
grape,1497,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1497,g1470,0,1,,,none,psm_gt,,none,,
grape,1498,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1498,g1471,0,1,,,none,psm_gt,,none,,
grape,1499,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1499,g1472,0,1,,,none,psm_gt,,none,,
grape,1500,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1500,g1473,0,1,,,none,psm_gt,,none,,
grape,1501,reviewed_260916,reviewed_260916,keep,,,reviewed,,,1501,g1474,0,1,,,none,psm_gt,,none,,
