fruit,stem,image_source,mask_source,action,reason,note,source,confirmed_by,confirmed_at,session,split_group,has_instances,has_boxes,rule_pending,overlap_neighbors,instances_source,boxes_source,apple_check_verdict,verdict_source,peach_dup_candidate,mask_audit_reason
blueberry,Camera 3 Video (25)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (25),b037,1,1,,Camera 3 Video (25)_181,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (25)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (25),b037,1,1,,Camera 3 Video (25)_121,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (28)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (28),b038,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (28)_61 ↔ Camera 3 Video (28)_1 ↔ Camera 3 Video (28)_121) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정 [마른 꽃부리 후보 — 열매에 포함할지 규칙 미정]",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (28)_61,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 Camera 3 Video (28)_1 만 남김),ai,,,Camera 3 Video (28),b038,0,0,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (28)_61 ↔ Camera 3 Video (28)_1 ↔ Camera 3 Video (28)_121) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정 [마른 꽃부리 후보 — 열매에 포함할지 규칙 미정]",,none,none,,none,,
blueberry,Camera 3 Video (28)_121,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 Camera 3 Video (28)_1 만 남김),ai,,,Camera 3 Video (28),b038,0,0,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (28)_61 ↔ Camera 3 Video (28)_1 ↔ Camera 3 Video (28)_121) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정 [마른 꽃부리 후보 — 열매에 포함할지 규칙 미정]",,none,none,,none,,
blueberry,Camera 3 Video (28)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (28),bs0698,1,1,"[candidate_unclear] 누락 후보 #191 bbox 648,990,727,1048 — 초점 밖/작아서 판단 불가",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (28)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (28),bs0699,1,1,"[candidate_unclear] 누락 후보 #254 bbox 948,629,1010,689 — 초점 밖/작아서 판단 불가",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (28)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (28),bs0700,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (28)_421,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (28),bs0701,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (28)_481,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (28),bs0702,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (28)_541,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (28),bs0703,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (28)_601,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (28),bs0704,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (31)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (31),bs0707,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (31)_421,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (31),bs0708,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (31)_481,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (31),bs0709,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (31)_541,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (31),bs0710,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (31)_661,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (31),bs0711,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (31)_661 ↔ Camera 3 Video (31)_721) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (31)_721,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (31),bs0712,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (31)_661 ↔ Camera 3 Video (31)_721) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (31)_781,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (31),bs0713,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (32)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (32),bs0714,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (33)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (33),bs0717,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (33)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (33),bs0715,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (33)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (33),bs0716,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (34)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (34),bs0718,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (34)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (34),bs0719,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (34)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (34),bs0720,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (34)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (34),bs0721,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (34)_421,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (34),bs0722,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (35)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (35),bs0723,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (36)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (36),bs0724,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (38)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (38),bs0725,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (39)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (39),bs0726,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (40)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (40),bs0728,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (40)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (40),bs0730,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (40)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (40),bs0729,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (41)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (41),bs0731,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (44)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (44),bs0732,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (45)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (45),bs0733,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (45)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (45),bs0734,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (45)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (45),bs0735,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (45)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (45),bs0736,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (45)_361 ↔ Camera 3 Video (45)_301) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (45)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (45),bs0737,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (45)_361 ↔ Camera 3 Video (45)_301) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (46)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (46),bs0738,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (50)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (50),b039,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (50)_1 ↔ Camera 3 Video (50)_61) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 3 Video (50)_61,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (50)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (50),b039,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (50)_1 ↔ Camera 3 Video (50)_61) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 3 Video (50)_1,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (50)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (50),bs0739,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (50)_181 ↔ Camera 3 Video (50)_121) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (50)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (50),bs0740,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (50)_181 ↔ Camera 3 Video (50)_121) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (50)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (50),bs0741,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (52)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (52),bs0742,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (52)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (52),bs0743,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (52)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (52),bs0744,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (52)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (52),bs0745,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (52)_421,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (52),bs0746,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (52)_541,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (52),bs0747,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (52)_661,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (52),bs0748,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (52)_721,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (52),bs0749,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (52)_781,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (52),bs0750,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (55)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (55),bs0751,1,1,[rule_undecided] 흐릿한 분홍 꽃봉오리를 GT 가 칠함,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 3 Video (55)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (55),bs0753,1,1,,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 3 Video (55)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (55),b040,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (55)_181 ↔ Camera 3 Video (55)_121) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정 [candidate_unclear] 누락 후보 #184 bbox 1026,339,1094,406 — 초점 밖/작아서 판단 불가",Camera 3 Video (55)_181,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (55)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (55),b040,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (55)_181 ↔ Camera 3 Video (55)_121) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 3 Video (55)_121,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (55)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (55),bs0752,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (56)_121,reviewed_260917,reviewed_260917,needs_human,,"라벨 안 된 열매 후보 1곳(x1,y1,x2,y2: 919,0,983,63)",ai,,,Camera 3 Video (56),bs0754,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (56)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (56),bs0755,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (56)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (56),b041,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (56)_421 ↔ Camera 3 Video (56)_361) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 3 Video (56)_421,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (56)_421,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (56),b041,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (56)_421 ↔ Camera 3 Video (56)_361) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 3 Video (56)_361,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (57)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (57),bs0756,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (57)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (57),bs0757,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (57)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (57),bs0758,1,1,"[candidate_unclear] 누락 후보 #170 bbox 1284,433,1358,497 — 초점 밖/작아서 판단 불가 [마른 꽃부리 후보 — 열매에 포함할지 규칙 미정]",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (59)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (59),b042,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (59)_301 ↔ Camera 3 Video (59)_241) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 3 Video (59)_301,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (59)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (59),b042,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (59)_301 ↔ Camera 3 Video (59)_241) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 3 Video (59)_241,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (59)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (59),bs0759,1,1,"[candidate_unclear] 누락 후보 #119 bbox 349,437,412,523 — 초점 밖/작아서 판단 불가",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (59)_481,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (59),bs0760,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (59)_541,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (59),bs0761,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (60)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (60),bs0769,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (60)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (60),bs0775,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (60)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (60),bs0770,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (60)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (60),bs0771,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (60)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (60),bs0772,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (60)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (60),bs0773,1,1,"[candidate_unclear] 누락 후보 #198 bbox 0,1013,42,1133 — 초점 밖/작아서 판단 불가",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (60)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (60),bs0774,1,1,"[candidate_unclear] 누락 후보 #149 bbox 0,597,57,679 — 초점 밖/작아서 판단 불가",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),bs0776,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),bs0785,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),bs0777,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),bs0778,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),bs0779,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),bs0780,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_421,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),bs0781,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_481,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),bs0782,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_541,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),bs0783,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_601,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),bs0784,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_661,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),bs0786,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_721,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),b043,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (62)_781 ↔ Camera 3 Video (62)_721 ↔ Camera 3 Video (62)_841) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 3 Video (62)_781,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_781,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),b043,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (62)_781 ↔ Camera 3 Video (62)_721 ↔ Camera 3 Video (62)_841) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 3 Video (62)_721,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (62)_841,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (62),bs0787,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (62)_781 ↔ Camera 3 Video (62)_721 ↔ Camera 3 Video (62)_841) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (65)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (65),bs0788,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (65)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (65),b045,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (65)_301 ↔ Camera 3 Video (65)_361) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 3 Video (65)_361,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (65)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (65),b045,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (65)_301 ↔ Camera 3 Video (65)_361) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 3 Video (65)_301,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (65)_541,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (65),bs0791,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (65)_601,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (65),bs0792,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (65)_661,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (65),bs0793,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (65)_721,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (65),bs0794,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (65)_841,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (65),bs0795,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (65)_961,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (65),bs0796,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (65)_1321,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (65),bs0789,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (65)_1381,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (65),bs0790,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (65)_1441,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (65),b044,1,1,,Camera 3 Video (65)_1501,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (65)_1501,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (65),b044,1,1,,Camera 3 Video (65)_1441,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (66)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (66),bs0797,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (66)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (66),bs0798,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (68)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (68),bs0800,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (68)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (68),bs0799,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (70)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (70),b046,1,1,,Camera 3 Video (70)_181,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (70)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (70),b046,1,1,,Camera 3 Video (70)_121|Camera 3 Video (70)_241,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (70)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (70),b046,1,1,,Camera 3 Video (70)_181,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (70)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (70),b047,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (70)_361 ↔ Camera 3 Video (70)_301) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정 [마른 꽃부리 후보 — 열매에 포함할지 규칙 미정]",Camera 3 Video (70)_361,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (70)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (70),b047,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 3 Video (70)_361 ↔ Camera 3 Video (70)_301) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 3 Video (70)_301,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (70)_421,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (70),bs0806,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (70)_541,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (70),b048,1,1,,Camera 3 Video (70)_601,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (70)_601,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (70),b048,1,1,,Camera 3 Video (70)_541,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (70)_721,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (70),bs0807,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 3 Video (70)_781,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 3 Video (70),bs0808,1,1,,,detect_seed,lsh,,none,,
